ObjectId,goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level_,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,UnitMultiplier,Units_code,Units_desc,timeSeries_id,timeSeries_keys,n_years,min_year,max_year,years,value_1993,value_1994,value_1995,value_1996,value_1997,value_1998,value_1999,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,value_2019,value_2020,value_2021,latest_value,footnotes,nature
176,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,162,Christmas Island,4,53,Australia and New Zealand,Country,105.6426067,-10.4882473,CXR,0,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.68014,0.67335,0.66292,0.65037,0.63683,0.62128,0.60722,0.59879,0.59019,0.59126,0.59056,0.58991,0.58438,0.57757,0.56835,0.55987,0.5502,0.54197,0.53332,0.5242,0.51641,0.50466,0.49709,0.48789,0.47732,0.46862,0.45963,0.44924,0.44085,0.44085,,E: Estimated data
177,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,166,Cocos (Keeling) Islands,4,53,Australia and New Zealand,Country,96.82633757,-12.18600682,CCK,0,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.86346,0.86334,0.86295,0.8608,0.85854,0.85567,0.85227,0.84799,0.84558,0.84145,0.83705,0.83348,0.83073,0.82688,0.8237,0.82013,0.81727,0.81456,0.81028,0.80687,0.80441,0.80017,0.79498,0.79106,0.78948,0.78474,0.78195,0.77881,0.77573,0.77573,,E: Estimated data
178,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,170,Colombia,4,5,South America,Country,-73.07446751,3.888209046,COL,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.76786,0.76751,0.76691,0.7662,0.7653,0.76427,0.763,0.76172,0.76017,0.75929,0.75803,0.75674,0.75575,0.75435,0.75314,0.75194,0.75107,0.74974,0.74824,0.74691,0.74579,0.74468,0.74348,0.74228,0.74125,0.74002,0.73903,0.73744,0.73652,0.73652,,E: Estimated data
179,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,174,Comoros,4,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.85438,0.85369,0.85095,0.85058,0.84542,0.84352,0.83899,0.83257,0.82911,0.82304,0.81874,0.81565,0.81093,0.80867,0.80459,0.80066,0.79428,0.7914,0.78632,0.78298,0.77741,0.77405,0.77148,0.76494,0.76103,0.75664,0.75097,0.74818,0.74387,0.74387,,E: Estimated data
180,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,178,Congo,4,17,Middle Africa,Country,15.22052612,-0.840544119,COG,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.9682,0.96791,0.96751,0.96746,0.96716,0.96689,0.96673,0.96645,0.96633,0.96633,0.96624,0.96615,0.96606,0.96605,0.96608,0.966,0.96598,0.96604,0.96589,0.96598,0.96608,0.96599,0.96603,0.96589,0.96588,0.96585,0.9658,0.96574,0.96573,0.96573,,E: Estimated data
181,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,184,Cook Islands,4,543,Oceania (exc. Australia and New Zealand),Country,-159.7711391,-21.22696458,COK,0,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.82163,0.82242,0.82233,0.82165,0.82014,0.8183,0.81535,0.81474,0.81247,0.81128,0.81028,0.80909,0.80672,0.8047,0.80253,0.80095,0.79864,0.79659,0.79457,0.79265,0.78937,0.78757,0.78514,0.78302,0.78014,0.77693,0.7744,0.77266,0.77127,0.77127,,E: Estimated data
182,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,184,Cook Islands,4,543,Oceania (exc. Australia and New Zealand),Country,-159.7711391,-21.22696458,COK,0,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.82163,0.82242,0.82233,0.82165,0.82014,0.8183,0.81535,0.81474,0.81247,0.81128,0.81028,0.80909,0.80672,0.8047,0.80253,0.80095,0.79864,0.79659,0.79457,0.79265,0.78937,0.78757,0.78514,0.78302,0.78014,0.77693,0.7744,0.77266,0.77127,0.77127,,E: Estimated data
183,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,188,Costa Rica,4,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.85274,0.852,0.85112,0.84991,0.84875,0.84694,0.84523,0.84386,0.84183,0.84054,0.83877,0.83741,0.83583,0.83455,0.83278,0.83197,0.8306,0.82896,0.82768,0.8253,0.82427,0.82257,0.82112,0.81964,0.81759,0.81601,0.81484,0.81357,0.81209,0.81209,,E: Estimated data
184,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,384,Côte d'Ivoire,4,11,Western Africa,Country,-5.552690016,7.62211586,CIV,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.90181,0.90163,0.90155,0.90145,0.90133,0.90142,0.90143,0.90133,0.90147,0.90139,0.90145,0.90152,0.90148,0.90159,0.9016,0.90152,0.90147,0.90148,0.90158,0.90132,0.90127,0.90131,0.90132,0.90123,0.90129,0.90124,0.90129,0.90121,0.90124,0.90124,,E: Estimated data
185,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,191,Croatia,5,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.90109,0.9007,0.90027,0.89959,0.89902,0.89832,0.89771,0.89729,0.89694,0.8966,0.89635,0.89609,0.89603,0.89597,0.89594,0.89593,0.8959,0.89587,0.89585,0.89583,0.89581,0.89576,0.89575,0.89566,0.89564,0.89563,0.89558,0.89554,0.89552,0.89552,,E: Estimated data
186,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,192,Cuba,4,29,Caribbean,Country,-79.54460144,22.10030366,CUB,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.69229,0.69199,0.69133,0.69059,0.68971,0.68869,0.68741,0.6862,0.68486,0.68382,0.68282,0.68158,0.68065,0.67925,0.67806,0.67692,0.67592,0.67449,0.673,0.67193,0.67081,0.66985,0.6687,0.66742,0.66626,0.66535,0.66385,0.66272,0.662,0.662,,E: Estimated data
187,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,531,Curaçao,4,29,Caribbean,Country,-68.95033464,12.15058042,CUW,0,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.88337,0.8832,0.8825,0.88136,0.88015,0.87892,0.87732,0.87623,0.87497,0.87368,0.87283,0.87152,0.87057,0.86912,0.86784,0.86746,0.86647,0.86552,0.86443,0.86328,0.86236,0.86048,0.85952,0.85832,0.85698,0.85563,0.85391,0.85341,0.85249,0.85249,,E: Estimated data
188,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.99362,0.99334,0.99314,0.99297,0.99267,0.99249,0.99234,0.99235,0.99236,0.99251,0.99269,0.99284,0.99286,0.99288,0.99288,0.99289,0.9929,0.9929,0.9929,0.99288,0.99275,0.99258,0.9924,0.99221,0.99205,0.99186,0.99169,0.99152,0.99142,0.99142,,E: Estimated data
189,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,203,Czechia,5,151,Eastern Europe,Country,15.33151382,49.73913871,CZE,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.96996,0.96993,0.96978,0.96962,0.96945,0.96923,0.96902,0.96891,0.9689,0.9689,0.96896,0.969,0.9691,0.96921,0.96932,0.96942,0.96948,0.9696,0.96968,0.96978,0.96991,0.97002,0.97014,0.97025,0.97036,0.97044,0.97054,0.97063,0.97076,0.97076,,E: Estimated data
190,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,408,Democratic People's Republic of Korea,4,30,Eastern Asia,Country,127.1803633,40.1462645,PRK,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.94465,0.94336,0.942,0.94092,0.93941,0.93865,0.93708,0.93611,0.93497,0.93379,0.93311,0.9323,0.93201,0.93172,0.93103,0.93078,0.93066,0.92988,0.92919,0.92831,0.9274,0.92692,0.92623,0.92496,0.92418,0.92347,0.92291,0.9221,0.92129,0.92129,,E: Estimated data
191,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,180,Democratic Republic of the Congo,4,17,Middle Africa,Country,23.65496507,-2.877154732,COD,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.8817,0.88162,0.88166,0.88157,0.88157,0.88158,0.88148,0.8815,0.88146,0.88138,0.88141,0.88137,0.8814,0.88132,0.88124,0.88124,0.88113,0.88105,0.88114,0.881,0.88089,0.88085,0.88082,0.88077,0.88069,0.88069,0.88059,0.88064,0.88055,0.88055,,E: Estimated data
192,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,208,Denmark,5,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.97983,0.97956,0.97914,0.97865,0.97805,0.97766,0.977,0.97654,0.97624,0.97575,0.97564,0.97553,0.97552,0.97548,0.97551,0.97559,0.97559,0.97563,0.97561,0.97539,0.97518,0.97468,0.9741,0.97407,0.97396,0.97392,0.97395,0.97401,0.97406,0.97406,,E: Estimated data
193,15,Goal 15,"Protect, restore and promote sustainable use of terrestrial ecosystems, sustainably manage forests, combat desertification, and halt and reverse land degradation and halt biodiversity loss",15.5,"Take urgent and significant action to reduce the degradation of natural habitats, halt the loss of biodiversity and, by 2020, protect and prevent the extinction of threatened species",C150501,15.5.1,Red List Index,2021.Q2.G.03,"['biological diversity', 'endangered species']",ER_RSK_LST,Red List Index,262,Djibouti,4,14,Eastern Africa,Country,42.18274707,11.56004161,DJI,1,1,,IX,Index,ER_RSK_LST,,29,1993,2021,"[1993, 1994, 1995, 1996, 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019, 2020, 2021]",0.87775,0.87396,0.87324,0.87068,0.86831,0.86533,0.86263,0.85973,0.85643,0.85408,0.85163,0.8487,0.84649,0.84371,0.84189,0.83954,0.83696,0.83492,0.83189,0.82956,0.82641,0.82419,0.82121,0.8189,0.81495,0.81362,0.80965,0.80742,0.80492,0.80492,,E: Estimated data
